ITEM TYPE,RETAIL SALES
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.80
WINE,0.00
KRIS SPARKLING CUVEE - 750ML,WINE
LIQUOR,10.00
SPY VALLEY S/BLC - 375ML,WINE
WINE,0.16
LIQUOR,49.38
LIQUOR,10.49
WINE,0.00
WINE,0.00
WINE,0.08
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.25
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
LIQUOR,147.69
WINE,0.00
WINE,0.00
BEER,0.00
WINE,0.00
WINE,0.00
BEER,0.00
GROTH RES CAB - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
LIQUOR,33.70
BEER,0.00
WINE,0.00
HINOMARU JUNMAI SAKE - 720ML,WINE
WINE,0.00
MIZUBASHO GINJO SAKE - 720ML,WINE
BRUNDLMAYER GRUN VELT TERR - 375ML,WINE
WINE,0.00
LIQUOR,2.09
WINE,0.00
LIQUOR,0.48
BEER,0.00
WINE,0.00
WINE,0.00
LIQUOR,2.72
COOPER HILL PINOT GRIS - 750ML,WINE
WINE,0.00
WINE,0.00
CITRA PINOT GRIGIO - 750ML,WINE
BEER,0.00
CITRA SANGIOVESE - 750ML,WINE
BEER,0.00
WINE,0.00
BEER,0.00
WINE,0.00
WINE,0.00
WINE,0.00
KANTINA ARBERI KALLMET - 720ML,WINE
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
PARANUBES OAXACA RUM - 1L,LIQUOR
WINE,0.00
TERRA VECCHIA ROUGE - 750ML,WINE
TERRA VECCHIA WHITE - 750ML,WINE
TERRA VECCHIA ROSE - 750ML,WINE
WINE,0.00
VILINKA ZILAVKA - 750ML,WINE
LO ZOCCOLAIO BAROLO - 750ML,WINE
WINE,0.00
TRAMIN LAGREIN - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,0.00
CITRA PINOT GRIGIO - 1.5L,WINE
WINE,0.00
CITRA SANGIOVESE - 1.5L,WINE
ZENATO CRESASSO - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.08
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
KIN & CASCADIA CABERNET SAUVIGNON - 750ML,WINE
WINE,0.00
VINUM CELLARS RED DIRT RED - 750ML,WINE
CARL LOEWEN RIES KAB HERRENBERG - 750ML,WINE
WINE,0.00
STRUB RIES NIER HIPP THAL - 750ML,WINE
BEER,0.00
HEXAMER MEDDER ALTEN REIS EISWEIN - 375ML,WINE
BEER,0.00
HEXAMER SCHLOSS IN DEN FELSEN PORPHYR - 750ML,WINE
SELBACH OSTER ZELT SONN RIES SPAT TROCK - 750ML,WINE
BEER,0.00
WINE,0.00
CARL LOEWEN RIES MAXIMIN KLOSTERLAY - 750ML,WINE
BEER,0.00
WINE,0.00
WINE,0.98
SELBACH-OSTER ZELT SON RIES KAB- 750ML,WINE
WINE,0.00
WINE,0.08
WINE,0.00
WINE,0.00
WINE,0.00
VON WINNING SAUVIGNON BLANC DEIDESHEIM - 750ML,WINE
HEIDI SCHROCK WINGS OF DAWN - 375,WINE
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
EL ENEMIGO BONARDA - 750ML,WINE
LIQUOR,0.00
TURLEY ZINFANDEL BUCK COBB VYD - 750ML,WINE
BEER,0.00
LIQUOR,11.79
TURLEY ZINFANDEL DUARTE - 750ML,WINE
WINE,0.96
LIQUOR,10.33
LIQUOR,53.17
WINE,1.25
WINE,0.00
WINE,0.73
WINE,0.82
LIQUOR,9.36
LIQUOR,397.35
LIQUOR,98.40
WINE,0.25
LIQUOR,15.04
PECCHENINO DOLCETTO SON LUIGI - 750ML,WINE
LIQUOR,7.63
WINE,0.00
WINE,0.00
LIQUOR,3.94
SANTA JULIA ORGANICA TEMP - 750ML,WINE
LIQUOR,39.50
WINE,0.16
WINE,0.00
WINE,0.34
LIQUOR,99.48
LIQUOR,37.46
LIQUOR,105.62
LIQUOR,18.89
LIQUOR,24.84
WINE,0.16
WINE,0.00
LIQUOR,7.36
ALTOSUR MALBEC - 750ML,WINE
ANGELINE RES CHARD - 750ML,WINE
ANGELINE P/NOIR RS - 750ML,WINE
WINE,6.88
WINE,0.00
WINE,70.02
WINE,0.17
LIQUOR,118.76
WINE,15.06
WINE,4.28
LIQUOR,2.97
WINE,0.08
LIQUOR,64.82
LIQUOR,260.75
LIQUOR,79.55
LIQUOR,70.08
WINE,0.00
WINE,0.32
WINE,0.56
LIQUOR,201.84
LIQUOR,11.74
WINE,2.81
LIQUOR,2.96
WINE,14.31
WINE,10.31
WINE,0.00
WINE,1.24
LIQUOR,47.16
LIQUOR,42.37
WINE,0.81
WINE,0.00
WINE,0.08
WINE,0.00
LIQUOR,92.13
WINE,0.00
LIQUOR,53.68
WINE,0.33
WINE,0.00
WINE,0.00
LIQUOR,18.41
WINE,0.00
LIQUOR,1.04
WINE,0.00
BEER,12.00
WINE,35.71
LIQUOR,1.86
LIQUOR,20.02
WINE,1.90
LIQUOR,14.97
WINE,0.75
WINE,0.16
JANSZ BRUT CUV - 750ML,WINE
LIQUOR,4.18
ELK COVE WILLAMETTE P/NOIR - 375ML,WINE
WINE,0.00
WINE,0.00
WINE,1.14
WINE,0.25
LIQUOR,101.63
WINE,0.41
WINE,0.41
LIQUOR,20.70
LIQUOR,0.06
WINE,0.08
WINE,0.62
LIQUOR,20.38
LIQUOR,22.98
LIQUOR,4.52
WINE,0.33
WINE,0.84
WINE,0.17
WINE,0.00
LIQUOR,4.96
WINE,0.00
WINE,0.00
LIQUOR,3.81
SANTA JULIA ORGANICA MAL - 750ML,WINE
WINE,1.08
WINE,0.00
WINE,0.00
WINE,0.56
WINE,0.00
WINE,0.32
WINE,0.00
LIQUOR,60.11
WINE,0.00
LIQUOR,2.41
LIQUOR,0.32
LIQUOR,3.46
LIQUOR,20.40
WINE,0.00
WINE,0.00
WINE,0.33
WINE,0.56
LIQUOR,60.30
KEGS,0.00
BEER,3.75
LOS DOS GREN/SYR - 750ML,WINE
BEER,0.00
BEER,0.00
WINE,1.81
BEER,0.00
GRAHAM BECK CAB GAME RESERVE - 750ML,WINE
WINE,0.57
WINE,7.78
POZZAN ALEX VLY CAB - 750ML,WINE
WINE,0.83
WINE,1.72
WINE,0.00
WINE,0.32
VILLA WOLF RIES - 750ML,WINE
ELIZABETH SPENCER CAB - 750ML,WINE
WINE,0.82
KAMEN CAB - 750ML,WINE
BEER,0.24
WINE,0.00
WINE,20.18
LIQUOR,581.41
WINE,0.00
WINE,0.00
LIQUOR,1.07
WINE,0.00
WINE,2.57
WINE,0.41
WINE,0.00
WINE,0.00
WINE,1.34
WINE,0.00
LIQUOR,0.41
BEER,0.00
WINE,0.00
NAUTILUS S/BLC - 750ML,WINE
WINE,0.00
WINE,0.50
WINE,0.08
WINE,1.00
BEER,0.29
WINE,0.65
WINE,0.57
WINE,0.00
WINE,3.56
CH PEYRAUD COTES DE BLAYE - 750ML,WINE
FAMILIA ZUCCARDI SERRE A MAL - 750ML,WINE
WINE,0.00
WINE,6.39
WINE,0.00
WINE,0.17
WINE,0.00
WINE,0.81
WINE,0.00
WINE,0.97
WINE,0.00
SUAVIA SOAVE CL - 750ML,WINE
WINE,0.42
EXCELSIOR CHARD - 750ML,WINE
WINE,0.17
WINE,1.61
WINE,0.00
WINE,13.19
COLOSI SICILIA BIANCO - 750ML,WINE
LIQUOR,5.09
WINE,31.25
BODEGAS PASO A PASO TEMP - 750ML,WINE
WINE,0.00
WINE,0.65
WINE,1.53
WINE,0.00
WINE,0.00
TORTOISE CREEK CHEROKEE CAB - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
WINE,-0.17
WINE,0.49
CIELO P/GRIG - 1.5L,WINE
WINE,0.00
WINE,4.85
LIQUOR,1.02
WINE,0.00
WINE,0.00
WINE,0.17
LIQUOR,179.58
LIQUOR,126.80
WINE,0.24
LIQUOR,14.53
WINE,0.00
WINE,0.00
LIQUOR,28.80
WINE,0.00
WINE,0.24
WINE,0.00
WINE,0.00
LIQUOR,31.84
LIQUOR,14.39
LIQUOR,33.54
LIQUOR,9.86
LIQUOR,10.29
LIQUOR,30.41
LIQUOR,68.33
LIQUOR,32.05
WINE,2.89
LIQUOR,8.97
LIQUOR,15.82
WINE,0.08
LIQUOR,1.12
LIQUOR,0.24
WINE,0.08
WINE,0.08
LIQUOR,20.96
WINE,0.00
LIQUOR,27.47
WINE,0.00
LIQUOR,4.69
LIQUOR,41.13
WINE,0.00
LIQUOR,4.43
LIQUOR,4.74
LIQUOR,20.74
WINE,0.00
WINE,0.00
WINE,0.00
LIQUOR,5.29
WINE,4.65
LIQUOR,3.73
BODEGAS VOLVER TEMP - 750ML,WINE
LIQUOR,24.92
WINE,0.00
WINE,0.00
LIQUOR,15.08
LIQUOR,1.32
WINE,1.37
VINACEOUS RED HAND SHZ - 750ML,WINE
WINE,0.00
VINACEOUS SNAKE CHARMER SHZ - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,0.67
WINE,42.51
WINE,0.00
LIQUOR,29.96
LIQUOR,32.96
CAROL SHELTON WILD THING ZIN - 750ML,WINE
FRONT PORCH CAB - 750ML,WINE
LIQUOR,15.41
CH MUSAR JEUNE RGE - 750ML,WINE
HUBER GRUNER VELT HUGO - 750ML,WINE
LIQUOR,8.20
BORGO SCOPETO CHN CLS - 750ML,WINE
LIQUOR,47.00
LIQUOR,4.27
LIQUOR,0.89
LIQUOR,0.24
FERRATON CDR SAMORENS RGE - 750ML,WINE
LIQUOR,37.33
WINE,0.00
WINE,0.00
LIQUOR,81.41
WINE,0.00
WINE,0.57
WINE,0.49
WINE,1.47
LIQUOR,41.52
WINE,0.08
LIQUOR,43.07
LIQUOR,12.33
LIQUOR,20.85
ST COSME GIGONDAS - 750ML,WINE
LIQUOR,144.67
ST COSME SYR DEUX ALBION - 750ML,WINE
LIQUOR,280.95
LIQUOR,127.03
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
LIQUOR,4.96
LIQUOR,32.10
LIQUOR,26.53
LIQUOR,0.17
WINE,0.00
LIQUOR,35.56
LIQUOR,21.83
WINE,0.00
LIQUOR,4.28
LIQUOR,19.16
LIQUOR,34.41
LIQUOR,6.33
LIQUOR,26.73
LIQUOR,23.81
LIQUOR,1.19
LIQUOR,5.82
LIQUOR,20.58
WINE,9.04
WINE,0.81
WINE,0.00
WINE,0.00
LIQUOR,15.99
WINE,0.81
LIQUOR,20.32
LIQUOR,37.80
LIQUOR,41.00
BULLETIN PLACE MER - 750ML,WINE
BARNARD GRIFFIN SAUV F/BLC - 750ML,WINE
WINE,0.08
KANONKOP P/TAGE STELLENBOSCH - 750ML,WINE
LIQUOR,3.48
WINE,0.00
LIQUOR,12.75
LIQUOR,58.23
CRISTOM MT JEFFERSON P/NOIR - 750ML,WINE
WINE,1.75
LIQUOR,14.34
WINE,0.24
LIQUOR,40.94
WINE,0.08
LIQUOR,33.12
WINE,0.34
WINE,0.00
WINE,0.00
ANGELINE RESERVE CAB - 750ML,WINE
WINE,5.09
WINE,0.85
WINE,0.84
WINE,0.16
WINE,0.49
WINE,0.00
LIQUOR,16.04
LIQUOR,20.79
BODEGAS ALTO MONCAYO VERATON - 750ML,WINE
WINE,0.00
LIQUOR,4.74
WINE,0.00
WINE,0.56
WINE,0.00
WINE,0.00
WINE,0.64
BEER,4.20
ALOIS LAGEDER P/GRIG RIFF - 750ML,WINE
REIKO SAKE - 18L,WINE
WINE,0.00
WINE,0.00
MAN VINTNERS CAB - 750ML,WINE
LIQUOR,77.25
WINE,0.00
WINE,0.08
WINE,0.00
WINE,0.00
WINE,0.08
WINE,0.00
WINE,0.00
BEER,0.00
WINE,0.49
WINE,0.08
WINE,0.00
WINE,0.33
WINE,1.17
BEER,0.75
WINE,0.16
WINE,0.16
WINE,8.82
WINE,5.65
BORGO SCOPETO BORGONERO - 750ML,WINE
WINE,0.00
BEER,0.00
LIQUOR,0.51
ANGELINE S/BLC - 750ML,WINE
DIBON CAVA BRUT RES NV - 750ML,WINE
BEER,8.75
WINE,0.65
WINE,1.16
WINE,0.83
LIQUOR,14.29
WINE,4.85
OXFORD LANDING P/GRIG - 750ML,WINE
WINE,0.51
WINE,0.00
WINE,2.67
WINE,6.69
WINE,11.53
WINE,0.00
WINE,0.89
WINE,0.00
WINE,0.00
ALTOSUR CAB - 750ML,WINE
WINE,0.00
WINE,0.00
FINCA SOPHENIA RES MAL - 750ML,WINE
WINE,0.00
WINE,0.96
WINE,3.92
WINE,0.00
WINE,1.69
WINE,1.15
WINE,0.06
WINE,1.60
PAUL HOBBS FELINO CAB - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,0.25
WINE,1.84
WINE,0.12
BEER,242.32
WINE,1.47
WINE,0.00
WINE,1.12
WINE,0.00
WINE,0.00
LIQUOR,0.34
LIQUOR,24.88
ANGELINE CAL P/NOIR - 750ML,WINE
WINE,6.41
WINE,0.25
WINE,0.34
LIQUOR,0.68
WINE,0.98
WINE,1.31
WINE,3.72
WINE,0.08
WINE,0.08
LIQUOR,9.20
WINE,0.17
LIQUOR,37.97
WINE,1.62
LIQUOR,3.74
WINE,0.08
LIQUOR,21.50
LIQUOR,0.50
LIQUOR,10.86
WINE,0.00
WINE,0.00
LIQUOR,23.07
LIQUOR,0.40
WINE,0.08
LIQUOR,44.62
WINE,0.00
LIQUOR,30.60
WINE,0.00
LIQUOR,17.97
WINE,0.00
LIQUOR,0.16
WINE,0.67
WINE,0.00
LIQUOR,18.37
LIQUOR,24.72
WINE,0.00
WINE,0.00
WINE,1.72
AGRICOLA DE BORJA MONTE OTON - 750ML,WINE
WINE,0.00
WINE,0.24
LIQUOR,73.46
WINE,0.24
WINE,1.16
WINE,0.00
LIQUOR,20.48
LIQUOR,3.74
MILBRANDT CAB TRADITIONS - 750ML,WINE
LIQUOR,12.87
WINE,0.41
WINE,0.72
LIQUOR,0.17
WINE,2.53
LIQUOR,3.40
WINE,1.61
WINE,23.46
LIQUOR,2.04
WINE,0.81
WINE,0.08
MERRY EDWARDS R/R P/NOIR - 750ML,WINE
LIQUOR,13.56
MERRY EDWARDS S/BLC - 750ML,WINE
WINE,0.00
LIQUOR,1.68
WINE,2.63
GARY FARRELL R/R P/NOIR - 750ML,WINE
WINE,0.00
WINE,0.50
WINE,0.64
LIQUOR,0.51
LIQUOR,0.51
BEER,0.00
LIQUOR,2.73
WINE,0.00
LIQUOR,12.29
WINE,0.32
WINE,0.74
WINE,0.00
WINE,1.08
WINE,4.19
LIQUOR,8.08
WINE,0.00
WINE,0.08
WINE,1.39
WINE,0.00
WINE,0.00
WINE,0.00
CATENA MAL VISTA FLORES - 750ML,WINE
WINE,0.00
BEER,0.00
LIQUOR,42.40
WINE,1.70
WINE,3.34
WINE,0.00
WINE,1.16
WINE,0.00
WINE,0.40
WINE,0.83
WINE,0.00
WINE,2.52
LIQUOR,12.04
WINE,0.75
WINE,0.08
WINE,0.00
WINE,0.16
FRONT PORCH MER - 1.5L,WINE
FRONT PORCH CHARD - 1.5L,WINE
WINE,0.00
WINE,1.19
BURGANS ALBARINO - 750ML,WINE
WINE,0.24
WINE,0.00
LIQUOR,0.16
WINE,32.37
WINE,0.00
WINE,5.32
CLIFF LEDE S/BLC - 750ML,WINE
WINE,0.00
WINE,0.82
MILBRANDT MER TRAD - 750ML,WINE
LIQUOR,2.04
PONGA S/BLC - 750ML,WINE
WINE,0.00
4 BEARS CAB - 750ML,WINE
WINE,2.68
WINE,1.39
SELBACH RIES DRY - 750ML,WINE
WINE,0.00
WINE,0.56
LIQUOR,0.16
DAMILANO BAROLO - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.00
LIQUOR,1.02
WINE,11.05
GARY FARRELL R/R CHARD - 750ML,WINE
WINE,0.16
WINE,0.00
WINE,0.00
RIDGE 3 VALLEY SONOMA ZIN - 750ML,WINE
WINE,0.66
WINE,0.08
WINE,0.80
WINE,0.00
OXFORD LANDING SHZ - 750ML,WINE
WINE,1.88
EMILIO MORO TINTO - 750ML,WINE
WINE,0.41
WINE,0.65
KEGS,0.00
LIQUOR,209.61
WINE,0.82
LIQUOR,0.34
LIQUOR,0.34
BROADBENT VINHO VERDE - 750ML,WINE
WINE,0.16
WINE,2.42
KEGS,0.00
HAHN ESTATES MER - 750ML,WINE
WINE,0.00
WINE,0.57
KEGS,0.00
KEGS,0.00
LIQUOR,9.15
WINE,7.61
LIQUOR,0.51
WINE,5.92
WINE,1.48
WINE,0.17
LIQUOR,118.23
WINE,0.25
LIQUOR,35.38
LIQUOR,93.96
LIQUOR,0.48
WINE,0.00
LIQUOR,48.27
LIQUOR,6.75
ALOIS LAGEDER P/GRIG - 375ML,WINE
LIQUOR,0.17
LIQUOR,0.00
LIQUOR,0.34
LIQUOR,25.75
LIQUOR,1.44
WINE,0.83
WINE,1.06
WINE,1.45
WINE,0.00
WINE,132.23
WINE,0.08
WINE,0.00
WINE,0.00
LIQUOR,0.34
LIQUOR,1.70
LIQUOR,18.02
WINE,1.00
LIQUOR,0.34
LIQUOR,0.34
LIQUOR,0.34
WINE,1.51
WINE,0.24
LIQUOR,42.63
LIQUOR,13.84
WINE,0.00
WINE,0.00
WINE,0.00
LIQUOR,1.87
WINE,0.40
WINE,0.08
WINE,0.17
FAT BASTARD MER - 750ML,WINE
WINE,0.00
WINE,0.89
WINE,0.00
WINE,1.15
LIQUOR,230.70
WINE,56.34
LIQUOR,0.08
WINE,0.41
BEER,0.00
WINE,0.90
WINE,2.97
LIQUOR,16.59
WINE,0.30
LIQUOR,13.32
LIQUOR,15.79
WINE,0.00
LIQUOR,4.08
WINE,0.16
WINE,0.16
WINE,0.57
WINE,0.08
WINE,0.41
LIQUOR,23.49
WINE,0.48
4 BEARS CHARD - 750ML,WINE
LIQUOR,3.12
WINE,0.32
AIA VECCHIA LAGONE - 750ML,WINE
WINE,0.00
LIQUOR,1.85
WINE,0.00
LIQUOR,0.16
BEER,0.00
LIQUOR,1.19
WINE,0.00
LIQUOR,5.78
WINE,0.24
WINE,11.15
WINE,0.00
LIQUOR,1.87
WINE,0.00
LIQUOR,3.23
LIQUOR,6.33
SANTA JULIA TARDIO - 500ML,WINE
LIQUOR,16.60
BEER,0.00
WINE,22.12
WINE,0.08
LIQUOR,0.51
LIQUOR,3.56
WITHER HILLS S/BLC            310056 - 750ML,WINE
ANCIENT PEAKS ZIN - 750ML,WINE
LIQUOR,20.81
LIQUOR,18.56
WINE,0.48
DR LOOSEN L EST RIES TROC - 750ML,WINE
WINE,1.51
WINE,0.00
WINE,49.38
WINE,0.00
LIQUOR,1.68
O FOURNIER URBAN UCO S/BLC - 750ML,WINE
WINE,12.73
JACOPO POLI CILIEGE BRANDY - 750ML,LIQUOR
WINE,0.00
WINE,0.00
WINE,0.00
WINE,6.00
LIQUOR,0.82
WINE,0.00
WINE,1.53
SANTA JULIA BRUT ROSE NV - 750ML,WINE
WINE,0.16
FERRATON CDR SAMORENS BLC - 750ML,WINE
VAJRA BAROLO - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,2.94
WINE,0.00
LEYDA P/NOIR CL - 750ML,WINE
ZARDETTO PRIVATE CUV BRUT - 750ML,WINE
WINE,0.58
WINE,0.08
MILBRANDT RIES TRADITIONS - 750ML,WINE
WINE,0.00
WINE,0.32
WINE,1.08
WINE,1.00
WINE,2.76
WINE,0.50
LIQUOR,5.18
WINE,0.16
WINE,0.00
LIQUOR,0.85
WINE,0.00
WINE,4.80
WINE,0.00
BEER,3.25
WINE,1.24
WINE,2.11
WINE,0.00
WINE,0.00
WINE,0.08
WINE,0.24
WINE,0.00
WINE,1.00
WINE,6.23
WINE,0.00
LIQUOR,0.08
WINE,0.56
WINE,2.54
LIQUOR,0.40
VENTA MORALES TEMP - 750ML,WINE
WINE,2.36
WINE,0.33
WINE,0.16
VINACEOUS RACONTEUR CAB - 750ML,WINE
KEN FORRESTER PET CAB - 750ML,WINE
WINE,0.00
LIQUOR,2.29
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.17
WINE,0.08
WINE,0.00
WINE,0.00
WINE,7.92
WINE,0.00
WINE,0.00
WINE,0.00
LIQUOR,0.17
ENTRADA CHARD - 750ML,WINE
WINE,0.34
LIQUOR,1.68
HOPE CHARD PINK LBL - 750ML,WINE
ANNABELLA P/NOIR - 750ML,WINE
WINE,1.37
WINE,1.87
ZARDETTO PROSECCO BRUT - 750ML,WINE
WINE,0.00
WINE,0.00
LIQUOR,1.53
LIQUOR,2.89
NON-ALCOHOL,28.67
NON-ALCOHOL,50.03
NON-ALCOHOL,20.93
NON-ALCOHOL,32.52
WINE,0.17
WINE,0.33
LIQUOR,0.73
LIQUOR,1.34
LIQUOR,1.36
WINE,0.00
WINE,9.65
WINE,0.00
WINE,0.24
WINE,0.97
CIACCI TOSCANA ROSSO - 750ML,WINE
BEER,0.00
WINE,0.24
LIQUOR,2.21
WINE,0.00
BEER,0.00
BEER,0.00
LIQUOR,1.85
LIQUOR,2.52
LIQUOR,1.19
LIQUOR,17.44
LIQUOR,1.52
WINE,0.08
WINE,0.33
LIQUOR,1.36
KEGS,0.00
WINE,0.17
LIQUOR,30.50
LIQUOR,0.17
LIQUOR,14.85
LIQUOR,0.74
BEER,0.00
LIQUOR,0.00
LIQUOR,0.00
WINE,3.88
LIQUOR,5.03
LIQUOR,1.69
LIQUOR,1.52
KEGS,0.00
LIQUOR,5.94
LIQUOR,0.42
LIQUOR,25.79
OXFORD LANDING CAB - 750ML,WINE
BEER,0.00
WINE,0.90
WINE,0.08
NON-ALCOHOL,14.26
LIQUOR,3.38
WINE,0.73
WINE,0.00
LIQUOR,0.16
WINE,0.00
WINE,0.08
WINE,0.25
VAJRA DOLCETLO D'ALBA - 750ML,WINE
ARALDICA GAVI LUCIANA - 750ML,WINE
LIQUOR,71.39
WINE,0.49
WINE,47.52
WINE,0.99
LIQUOR,2.53
LIQUOR,0.08
WINE,0.32
WINE,0.40
WINE,0.16
WINE,13.02
DOM LAFAGE COTE GREN RGE - 750ML,WINE
VAJRA LANGHE ROSSO - 750ML,WINE
LIQUOR,0.64
WINE,121.18
LIQUOR,0.96
WINE,3.68
LIQUOR,2.70
WINE,11.58
LIQUOR,0.24
WINE,0.00
DR LOOSEN ERD TREP SPAT RIE - 750ML,WINE
WINE,0.00
WINE,0.49
WINE,0.00
WINE,0.00
LIQUOR,0.74
WINE,0.49
LIQUOR,4.91
WINE,0.00
WINE,0.34
LIQUOR,6.69
WINE,0.74
LIQUOR,1.63
LIQUOR,2.37
LIQUOR,0.33
WINE,3.54
WINE,0.48
LIQUOR,0.64
LIQUOR,2.81
WINE,0.24
LIQUOR,0.48
WINE,0.00
LIQUOR,2.82
KISTLER CHARD LES NOISETIER - 750ML,WINE
LIQUOR,1.12
WINE,0.00
WINE,2.61
WINE,0.51
LIQUOR,0.80
GHOST BLOCK CAB - 750ML,WINE
WINE,0.00
WINE,0.98
HULLABALLO ZIN - 750ML,WINE
WINE,0.00
LIQUOR,2.04
WINE,0.90
WINE,1.04
WINE,0.00
FRONT PORCH CAB - 1.5L,WINE
LIQUOR,1.24
CANTELE PRIMATIVO - 750ML,WINE
WINE,3.75
WINE,0.00
WINE,0.00
WINE,2.15
WINE,47.03
LIQUOR,2.96
LIQUOR,46.22
LIQUOR,4.00
WINE,0.00
LIQUOR,16.91
WINE,0.32
WINE,0.88
MILBRANDT TRADITIONS P/GRIS - 750ML,WINE
WINE,1.67
WINE,1.51
FERRATON CROZES HERM MATINIERE RGE - 750ML,WINE
WINE,0.41
WINE,7.84
WINE,2.04
WINE,42.96
WINE,0.00
WINE,0.16
LIQUOR,0.51
WINE,0.00
LIQUOR,2.04
WINE,0.00
WINE,3.11
DOM ST VINCENT BRUT - 750ML,WINE
WINE,0.08
WINE,0.00
VENICA P/GRIG - 750ML,WINE
WINE,7.41
WINE,0.73
WINE,0.00
WINE,6.14
WINE,0.50
WINE,0.00
WINE,0.33
WINE,0.00
PORCUPINE RIDGE SHZ - 750ML,WINE
WINE,0.00
INK BERRY SHZ/CAB - 750ML,WINE
WINE,0.83
WINE,0.00
WINE,0.16
WINE,0.00
LIQUOR,14.74
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.25
WINE,2.20
LA FIERA P/GRIG - 750ML,WINE
AUTARD CDR ROUGE - 750ML,WINE
WINE,0.00
WINE,0.00
SANTA BARBARA S/BLC - 750ML,WINE
GRAHAMS SIX GRAPE - 750ML,WINE
LIQUOR,2.72
BOTROMANGO PRIMITIVO - 750ML,WINE
WINE,0.25
WINE,0.00
BEER,0.45
DAMILANO BARB D'ASTI - 750ML,WINE
WINE,0.08
WINE,2.61
WINE,0.00
J&H SELBACH RIES QBA - 750ML,WINE
BEER,0.00
BEER,0.00
WINE,0.24
WINE,0.41
WINE,0.99
BARNARD GRIFFIN SANG RSE - 750ML,WINE
WINE,0.65
BEER,0.00
VILLA WOLF P/NOIR RSE - 750ML,WINE
WINE,1.15
WINE,0.41
WINE,0.56
WINE,0.08
LIQUOR,0.32
WINE,0.00
WINE,0.00
LIQUOR,30.57
LIBRANDI CIRO ROSSO - 750ML,WINE
WINE,0.00
LIQUOR,32.16
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.34
WINE,0.00
WINE,0.51
LIQUOR,1.70
WINE,0.17
WINE,0.50
WINE,0.00
PROSPER MAUFOUX BOURGOGNE P/NOIR - 750ML,WINE
WINE,0.24
LIQUOR,0.33
WINE,0.00
WINE,0.00
WINE,26.73
BEER,0.00
WINE,0.58
BEER,0.46
BEER,0.00
WINE,0.33
WINE,0.50
WINE,0.33
WINE,1.40
LIQUOR,26.13
LIQUOR,0.64
WINE,1.53
LIQUOR,0.10
WINE,0.00
WINE,0.00
LIQUOR,2.38
WINE,0.24
WINE,0.00
KEGS,0.00
WINE,0.00
LIQUOR,0.06
WINE,0.16
BEER,0.00
PAHLMEYER RED  - 750ML,WINE
LIQUOR,2.38
LIQUOR,3.23
WINE,1.41
BEER,0.00
WINE,0.00
WINE,13.49
WINE,0.00
WINE,4.37
WINE,0.00
WINE,0.00
WINE,0.00
WINE,0.28
LIQUOR,0.00
LIQUOR,0.00
WINE,0.33
WINE,0.00
WINE,0.42
LIQUOR,0.25
ELIZABETH SPENCER S/BLC - 750ML,WINE
WINE,0.08
WINE,4.60
WINE,0.00
J PORTUGAL RAMOS LOIOS RED - 750ML,WINE
WINE,3.82
LIQUOR,1.17
WINE,0.00
WINE,0.08
WINE,3.40
WINE,0.33
WINE,0.48
WINE,0.00
WINE,0.00
LIQUOR,11.44
WINE,3.77
JUVE Y CAMPS RES DE LA FAMILIA - 750ML,WINE
WINE,0.00
WINE,0.00
WINE,3.04
WINE,0.00
LIQUOR,13.99
LIQUOR,0.74
LIQUOR,4.54
WINE,0.00
WINE,31.23
TILIA BONARDA - 750ML,WINE
VITIANO ROSSO - 750ML,WINE
WINE,0.17
LIQUOR,1.38
KEN FORRESTER PET/CHEIN - 750ML,WINE
LIQUOR,0.40
WINE,0.00
WINE,0.08
WINE,0.00
WINE,0.00
WINE,0.00
LIQUOR,5.74
WINE,0.00
LIQUOR,2.21
LA FIERA MONTPUL D'ABRU - 750ML,WINE
WINE,0.08
HEINZ EIFEL RIES SHINE - 750ML,WINE
LIQUOR,0.24
